paperId,title,year,n_citation,abstract
6341a768-ef48-4de0-a97d-9c32e3a6287a,Graph-based message-passing schedules for decoding LDPC codes,2004,67,"We study a wide range of graph-based message-passing schedules for iterative decoding of low-density parity-check (LDPC) codes. Using the Tanner graph (TG) of the code and for different nodes and edges of the graph, we relate the first iteration in which the corresponding messages deviate from their optimal value (corresponding to a cycle-free graph) to the girths and the lengths of the shortest closed walks in the graph. Using this result, we propose schedules, which are designed based on the distribution of girths and closed walks in the TG of the code, and categorize them as node based versus edge based, unidirectional versus bidirectional, and deterministic versus probabilistic. These schedules, in some cases, outperform the previously known schedules, and in other cases, provide less complex alternatives with more or less the same performance. The performance/complexity tradeoff and the best choice of schedule appear to depend not only on the girth and closed-walk distributions of the TG, but also on the iterative decoding algorithm and channel characteristics. We examine the application of schedules to belief propagation (sum-product) over additive white Gaussian noise (AWGN) and Rayleigh fading channels, min-sum (max-sum) over an AWGN channel, and Gallager's algorithm A over a binary symmetric channel."
63423370-bcae-400e-bd81-ff908a39fdd9,Landsat-5 TM and Landsat-7 ETM+ absolute radiometric calibration using the reflectance-based method,2004,78,"The reflectance-based method of vicarious calibration has been used for the absolute radiometric calibration of the Landsat series of sensors since the launch of Landsat-4. The reflectance-based method relies on ground-based measurements of the surface reflectance and atmospheric conditions at a selected test site nearly coincident with the imaging of that site by the sensor of interest. The results of this approach are presented here for Landsat-5 Thematic Mapper (TM) and Landsat-7 Enhanced Thematic Mapper Plus (ETM+). The data have been collected by two groups, one from the University of Arizona and the other from South Dakota State University. The test sites used by the University of Arizona group for this work are the Railroad Valley Playa, Lunar Lake Playa, and Roach Lake Playa all of which are in Nevada, Ivanpah Playa in California, and White Sands Missile Range, New Mexico. The test site for the South Dakota State group is a grass site in Brookings, SD. The gains derived from dates using these sites spanning the period from 1984 to 2003 are presented for TM and for the period of 1999 to 2003 for ETM+. Differences between the two groups are less than the combined uncertainties of the methods, and the data are thus treated as a single dataset. The results of these vicarious data indicate that there has been no degradation apparent in TM since 1995 and in ETM+ since launch. Agreement between the reflectance-based results and the preflight calibration of ETM+ is better than 4% in all bands, and the standard deviation of the average difference indicates a precision of the reflectance-based method on the order of 3%."
634696b1-26d1-437f-b0d2-a8804231346a,Validity of heavy-traffic steady-state approximations in many-server queues with abandonment,2014,18,"We consider $$GI/Ph/n+M$$ G I / P h / n + M parallel-server systems with a renewal arrival process, a phase-type service time distribution, $$n$$ n homogenous servers, and an exponential patience time distribution with positive rate. We show that in the Halfin---Whitt regime, the sequence of stationary distributions corresponding to the normalized state processes is tight. As a consequence, we establish an interchange of heavy-traffic and steady-state limits for $$GI/Ph/n+M$$ G I / P h / n + M queues."
634df6cb-f88c-4b76-b06f-df0408539d86,Changes and bugs — Mining and predicting development activities,2009,9,"Software development results in a huge amount of data: changes to source code are recorded in version archives, bugs are reported to issue tracking systems, and communications are archived in e-mails and newsgroups. We present techniques for mining version archives and bug databases to understand and support software development. First, we introduce the concept of co-addition of method calls, which we use to identify patterns that describe how methods should be called. We use dynamic analysis to validate these patterns and identify violations. The co-addition of method calls can also detect cross-cutting changes, which are an indicator for concerns that could have been realized as aspects in aspect-oriented programming. Second, we present techniques to build models that can successfully predict the most defect-prone parts of large-scale industrial software, in our experiments Windows Server 2003. This helps managers to allocate resources for quality assurance to those parts of a system that are expected to have most defects. The proposed measures on dependency graphs outperformed traditional complexity metrics. In addition, we found empirical evidence for a domino effect, i.e., depending on defect-prone binaries increases the chances of having defects."
6357df0e-10cb-40af-988d-b3e4f18c3fc7,Insights for exascale IO APIs from building a petascale IO API,2013,15,"Near the dawn of the petascale era, IO libraries had reached a stability in their function and data layout with only incremental changes being incorporated. The shift in technology, particularly the scale of parallel file systems and the number of compute processes, prompted revisiting best practices for optimal IO performance.   Among other efforts like PLFS, the project that led to ADIOS, the ADaptable IO System, was motivated by both the shift in technology and the historical requirement, for optimal IO performance, to change how simulations performed IO depending on the platform. To solve both issues, the ADIOS team, along with consultation with other leading IO experts, sought to build a new IO platform based on the assumptions inherent in the petascale hardware platforms.   This paper helps inform the design of future IO platforms with a discussion of lessons learned as part of the process of designing and building ADIOS."
6361b624-72a1-4978-a421-208f512478d4,A round-based pricing scheme for maximizing service provider's revenue in P2PTV networks,2009,0,"In this paper, we analyze a round-based pricing scheme that encourages favorable behavior from users of real-time P2P applications like P2PTV. In the design of pricing schemes, we consider price to be a function of usage and capacity of download/upload streams, and quality of content served. Users are consumers and servers at the same time in such networks, and often exhibit behavior that is unfavorable towards maximization of social benefits. Traditionally, network designers have overcome this difficulty by building-in traffic latencies. However, using simulations, we show that appropriate pricing schemes and usage terms can enable designers to limit required traffic latencies, and be able to earn nearly 30% extra revenue from providing P2PTV services. The service provider adjusts the prices of individual programs incrementally within rounds, while making relatively large-scale adjustments at the end of each round. Through simulations, we show that it is most beneficial for the service provider to carry out 5 such rounds of price adjustments for maximizing his average profit and minimizing the associated standard deviation at the same time."
63640a5e-ad61-42ef-95ea-2350cce0d510,On achieving maximum multicast throughput in undirected networks,2006,130,"The transmission of information within a data network is constrained by the network topology and link capacities. In this paper, we study the fundamental upper bound of information dissemination rates with these constraints in undirected networks, given the unique replicable and encodable properties of information flows. Based on recent advances in network coding and classical modeling techniques in flow networks, we provide a natural linear programming formulation of the maximum multicast rate problem. By applying Lagrangian relaxation on the primal and the dual linear programs (LPs), respectively, we derive a) a necessary and sufficient condition characterizing multicast rate feasibility, and b) an efficient and distributed subgradient algorithm for computing the maximum multicast rate. We also extend our discussions to multiple communication sessions, as well as to overlay and ad hoc network models. Both our theoretical and simulation results conclude that, network coding may not be instrumental to achieve better maximum multicast rates in most cases; rather, it facilitates the design of significantly more efficient algorithms to achieve such optimality."
6365b255-3fbb-493b-baa5-6a6b968a4ea0,On combating the half-duplex constraint in modern cooperative networks: protocols and techniques,2012,76,"A key issue that characterizes cooperative wireless networks is the half-duplex constraint (HDC), which refers to the inability of current modems to receive and transmit data in the same frequency at the same time. This hardware limitation results in inefficient use of system resources (bandwidth loss) as it requires dedicated bandwidth allocation for relay transmissions. Methods to overcome the HDC have been studied intensively in the literature of cooperative networks in recent years, and several approaches have been proposed. In this article we highlight four different techniques which combat the HDC by using existing technology. The first approach is non-orthogonal protocols, which allow the source to be active during relay transmissions. The second approach is the overlap of several relaying transmissions in order to mimic an ideal full-duplex operation. The third solution is the two-way relay channel where two sources exchange data via the assistance of a shared relay. Finally, the fourth approach incorporates cooperation on the ""network"" level and uses the cognitive radio concept to enable relay transmissions during silent periods of source terminals. These techniques summarize some of the most significant HDC solutions that cover both the physical and network layers."
636676be-4c5c-4f18-ae41-236cf0aef4fe,Middle-Level representation for human activities recognition: the role of spatio-temporal relationships,2010,50,"We tackle the challenging problem of human activity recognition in realistic video sequences. Unlike local features-based methods or global template-based methods, we propose to represent a video sequence by a set of middle-level parts. A part, or component, has consistent spatial structure and consistent motion. We first segment the visual motion patterns and generate a set of middle-level components by clustering keypoints-based trajectories extracted from the video. To further exploit the interdependencies of the moving parts, we then define spatio-temporal relationships between pairwise components. The resulting descriptive middle-level components and pairwise-components thereby catch the essential motion characteristics of human activities. They also give a very compact representation of the video. We apply our framework on popular and challenging video datasets: Weizmann dataset and UT-Interaction dataset. We demonstrate experimentally that our middle-level representation combined with a χ2-SVM classifier equals to or outperforms the state-of-the-art results on these dataset."
636833f2-2175-42a4-b6ee-7eb87c01944d,Bounding Worst-Case Response Times of Tasks under PIP,2009,3,"Schedulability theory in real-time systems requires prior knowledge of the worst-case execution time (WCET) of every task in the system. One method to determine the WCET is known as static timing analysis. Determination of the priorities among tasks in such a system requires a scheduling policy, which could be either preemptive or non-preemptive. While static timing analysis and data cache analysis are simplified by using a fully non-preemptive scheduling policy,it results in decreased schedulability. In prior work, a methodology was proposed to bound the data-cache related delay for real-time tasks that, beside having anon-preemptive region (critical section), can otherwise be scheduled preemptively.While the prior approach improves schedulability in comparison to fully non-preemptive methods, it is still conservative in its approach due to its fundamental assumption that a task executing in a critical section may not be preempted by any other task. In this paper, we propose a methodology that incorporates resource sharing policies such as the Priority Inheritance Protocol(PIP) into the calculation of data-cache related delay. In this approach, access to shared resources, which is the primary reason for critical sections within tasks, is controlled by the resource sharing policy. In addition to maintaining correctness of access, such policies strive to limit resource access conflicts,thereby improving the responsiveness of tasks.To the best of our knowledge, this is the first framework that integrates data-cache related delay calculations with resource sharing policies in the context of real-time systems."
636ca31d-84bb-4cad-8c90-005eeb2ecf4f,Statistical evaluation of image quality measures,2002,648,"In this work we comprehensively categorize image qual- ity measures, extend measures defined for gray scale images to their multispectral case, and propose novel image quality measures. They are categorized into pixel difference-based, correlation-based, edge-based, spectral-based, context-based and human visual sys- tem (HVS)-based measures. Furthermore we compare these mea- sures statistically for still image compression applications. The sta- tistical behavior of the measures and their sensitivity to coding artifacts are investigated via analysis of variance techniques. Their similarities or differences are illustrated by plotting their Kohonen maps. Measures that give consistent scores across an image class and that are sensitive to coding artifacts are pointed out. It was found that measures based on the phase spectrum, the multireso- lution distance or the HVS filtered mean square error are computa- tionally simple and are more responsive to coding artifacts. We also demonstrate the utility of combining selected quality metrics in build- ing a steganalysis tool. © 2002 SPIE and IS&T."
637291d8-075b-4cb4-b8a7-8904bb66c209,Action Recognition Using Sparse Representation on Covariance Manifolds of Optical Flow,2010,124,"A novel approach to action recognition in video based onthe analysis of optical flow is presented. Properties of opticalflow useful for action recognition are captured usingonly the empirical covariance matrix of a bag of featuressuch as flow velocity, gradient, and divergence. The featurecovariance matrix is a low-dimensional representationof video dynamics that belongs to a Riemannian manifold.The Riemannian manifold of covariance matrices is transformedinto the vector space of symmetric matrices underthe matrix logarithm mapping. The log-covariance matrixof a test action segment is approximated by a sparse linearcombination of the log-covariance matrices of training actionsegments using a linear program and the coefficients ofthe sparse linear representation are used to recognize actions.This approach based on the unique blend of a logcovariance-descriptor and a sparse linear representation istested on the Weizmann and KTH datasets. The proposedapproach attains leave-one-out cross validation scores of94.4% correct classification rate for the Weizmann datasetand 98.5% for the KTH dataset. Furthermore, the methodis computationally efficient and easy to implement."
6372aecc-03bb-43e4-9c09-9780e0d2796c,A Combined Concept Location Method for Java Programs,2007,1,"Concept location is one of the fundamental activities during software maintenance which locates the parts of the source code where a specific concept is implemented. The methods for concept location include static and dynamic approaches: the former includes string pattern matching, dependence graph search, and IR-based techniques, while the latter includes debugging, profiling, and tracing. Both concept location approaches have been proved to be effective in some situations. However, they are challenged by modern event-driven programs. We proposed a novel concept location method which combines static methods and dynamic tracing. We also validated its effectiveness and efficiency by conducting two case studies."
63730cf2-2335-480f-a830-b6f9a0eda1dc,Node mobility support in body sensor networks,2010,50,"Body Sensor Networks (BSNs) form a promising technology to supply healthcare to an ageing population. Current solutions all assume single-hop networks, while research indicates the need for support of multi-hop topologies. A small movement in a network with small radio ranges, causes frequent node mobility. This work presents the first three algorithms to support Mobile BSNs. It is shown that the algorithms support mobility while being energy efficient."
6374dd67-9460-4e88-ada5-bb469a3259ff,Ensemble learning for independent component analysis,2006,50,"It is well known that the applicability of independent component analysis (ICA) to high-dimensional pattern recognition tasks such as face recognition often suffers from two problems. One is the small sample size problem. The other is the choice of basis functions (or independent components). Both problems make ICA classifier unstable and biased. In this paper, we propose an enhanced ICA algorithm by ensemble learning approach, named as random independent subspace (RIS), to deal with the two problems. Firstly, we use the random resampling technique to generate some low dimensional feature subspaces, and one classifier is constructed in each feature subspace. Then these classifiers are combined into an ensemble classifier using a final decision rule. Extensive experimentations performed on the FERET database suggest that the proposed method can improve the performance of ICA classifier."
63763dd5-ceed-4073-8516-686347737394,Multi-level trajectory modeling for video copy detection,2010,50,"The main issue of video copy detection is to estimate a constant spatial-temporal transformation in object level between the original video and the copies. In this paper, we propose a multi-level trajectory modeling approach for video copy detection. It includes a rich trajectory description and a robust trajectory-to-trajectory matching to preserve and explore the trajectory characteristics in both spatial-temporal space and feature space. In summary, we will describe the trajectories in three levels: feature-level descriptor, spatial-temporal coordinates and high-level dynamic behaviors. After extracting the trajectories of videos, we apply a two-stage trajectory-to-trajectory based parametric matching technique to achieve an optimal spatial-temporal transformation between query video and the database videos. To speed up the detection process, we use Locality Sensitive Hashing (LSH) to index and query trajectories with the dynamic behavior and features. Extensive experiments on 100 hours of videos from the TRECVID 2008 demonstrate the effectiveness of our approach."
637aa615-3419-4747-8ff7-3bb06b02be28,Evaluation of Time-Sensitive Information Multicasting Using Tree-Structured Overlay Network,2011,0,"The multicasting of information is needed in a variety of situations. For example, when a local government has the necessity to distribute emergency information of natural disaster to the public or when a shop advertises goods for a time-limited sale. This information is generally time-sensitive and needs to deliver quickly. We have studied multicasting of such time-sensitive information using a tree-structured overlay network, and have shown that the overlay network allows information to be delivered quickly. In this paper, we show the validity of tree-structured overlay network through conducting several experiments under real conditions, and analyze the advantages of P2P architecture in more general situation."
637eaf4a-27da-4521-b88f-825edd995ebf,DTCS: A Dynamic Tree-Based Consistency Scheme of Cooperative Caching in Mobile Ad Hoc Networks,2007,10,"Cooperative caching has been adequately addressed in mobile ad hoc networks (MANETs). How to keep caching consistency efficiently is a very important issue. In this paper, a dynamic tree-based consistency scheme of cooperative caching, called DTCS, is proposed to address this issue. The nodes in MANET that host cooperative caches are organized into a ring with chord as group management protocol. A virtual binary tree, called chord tree, can be computed from the ring and then be adjusted into a temporary updating tree according to the location and routing information of the MANET nodes when an updating data item appears. The updated data item can be transmitted along the updating tree from the source nodes to the nodes hosting cooperative caches. The updating tree is released once the updated data item has been transmitted so that it is not necessary to keep the tree all time in nodes. The chord ring is not affected by the dynamic topology due to the moving of nodes, and the updated tree may decreases mismatch with the physical topology. The effect of nodes density, network scale, nodes' mobility, updating data size, signal propagating distance and number of cooperative nodes are analyzed in the simulation experiment. The simulation results also demonstrate the scheme outperforms the Gossip-based multicast protocol for consistency of cooperative caching with less workload, higher success rate of updating and less updating time."
63863886-1b5d-4e98-b219-4128a460309a,Towards Representing FCA-based Ontologies in Semantic Web Rule Language,2006,16,"Formal Concept Analysis (FCA) has been widely applied in many fields recently. In this paper, we introduce how a domain ontology can be constructed based on FCA. The consequential ontology constructed in this way is graphically represented as a concept lattice. After constructing FCA-based ontologies, it is necessary to represent the FCAbased ontologies in a formalism for sharing and reasoning. Semantic Web Rule Language(SWRL), a W3C proposal, is an extension with Horn clause rules on OWL. We represent the FCA-based ontologies in SWRL with some extension, which can be more suitable for reasoning."
638ed77e-938b-445f-87f4-958fc9c4d6f9,Investigating Overlay Topologies and Dynamics of P2P-TV Systems: The Case of SopCast,2011,21,"Several successful commercial P2P-TV applications are already available. Unfortunately, some algorithms and protocols they adopt are unknown, since many follow a closed and proprietary design. This calls for tools and methodologies that allow the investigation of the application behavior. In this paper, we present a novel approach to analyze the graph properties and the traffic generated by P2P-TV applications run by customers in operative networks. The proposed methodology allows us to distinguish and investigate three different graphs: (i) the social networks that link users based on their interest, (ii) the overlay networks created by peers that are watching the same channel, and (iii) the distribution networks that involve the subset of peers that are contributing to the video distribution. We apply this methodology to the traffic collected for more than one year from three national ISPs in Europe, where SopCast is the largely preferred application. Considering users' behavior, we uncover the attitude to use the P2P-TV application mainly to follow live sport events. P2P-TV systems have then to deal with both flash crowd and sudden peer departures that happen at the beginning and end of an event. Furthermore, zapping among channels offering the same event is also relevant. SopCast deals with this by implementing a very robust and greedy overlay topology discovery process in which more than 170 peers are contacted every 60 s. Considering video distribution, we provide evidence that SopCast implements algorithms that restrict traffic within Autonomous System boundaries. Still, high bandwidth peers must be present to supply the necessary upload capacity to sustain the video service."
6392d2a1-5bd4-4b3f-bd77-a57f671b9d08,IOStreaming: Intersecting-Overlays Based Live-Streaming Services,2006,0,"To provide live streaming services based on peerto- peer overlays is popular now. Previous researches put their emphasis on how to improve overlays efficiency with single overlay optimizations. These optimizations have drawbacks such as low resources utilization, high startup delay and source-to-end delay, and unreasonable resources assignment in global P2P network. To solve these problems, we propose an Intersecting-overlays optimizations scheme in this paper. This new idea has the following characteristics: 1) basically it can improve resources utilization of global P2P network; 2) resources can be assigned reasonably with the consideration of locality and delay; 3) streaming services qualities, such as delay and playback continuity, can be improved greatly. To prove the idea, we carry out several simulations and compare with traditional system. Results from simulations are quite encouraging, high resources utilization and good QoS of streaming services."
639518e2-7959-4817-90d4-c5c439bd75b3,Software reengineering based on concept lattices,2000,50,"Concept analysis provides a way to identify groupings of objects that have common attributes. The mathematical foundation was laid by G. Birkhoff (1940), who proved that, for every binary relation between certain ""objects"" and ""attributes"", a lattice can be constructed which allows remarkable insight into the structure of the original relation. The relation can always be reconstructed from the lattice, hence concept analysis is similar in spirit to Fourier analysis. R. Wille (1982) and B. Ganter et al. (1999) elaborated Birkhoff's result and transformed it into a data analysis method that has found a variety of applications, such as an analysis of Rembrandt's paintings, a classification of algebraic structures and the behaviour of drug addicts. In 1993, work on the application of concept analysis in the area of program understanding and reengineering was initiated. Concept analysis has been used for modularization of legacy code, finding interferences between configurations and transformation of class hierarchies. Recently, concept lattices have also been applied to analysis of dynamic program behaviour. In this paper, we do not present the mathematical and algorithmic background but merely present an example explaining concept lattices."
63954a44-ad01-4cfd-8ffa-056cd757cde6,Minimum-delay multicast algorithms for mesh overlays,2015,1,"We study delivering delay-sensitive data to a group of receivers with minimum latency. This latency consists of the time that the data spends in overlay links as well as the delay incurred at each overlay node, which has to send out a piece of data several times over a finite-capacity network connection. The latter part is a significant portion of the total delay as we show in the paper, yet it is often ignored or only partially addressed by previous multicast algorithms. We analyze the actual delay in multicast trees and consider building trees with minimum-average and minimum-maximum delay. We show the NP-hardness of these problems and prove that they cannot be approximated in polynomial time to within any reasonable approximation ratio. We then present a set of algorithms to build minimum-delay multicast trees that cover a wide range of application requirements---min-average and min-max delay, for different scales, real-time requirements, and session characteristics. We conduct comprehensive experiments on different real-world datasets, using various overlay network models. The results confirm that our algorithms can achieve much lower delays (up to 60% less) and up to orders-of-magnitude faster running times (i.e., supporting larger scales) than previous related approaches."
6395e88c-acc5-419c-a1a6-80a4b371b6c9,On Load Shedding in Complex Event Processing,2013,10,"Complex Event Processing (CEP) is a stream processing model that focuses on detecting event patterns in continuous event streams. While the CEP model has gained popularity in the research communities and commercial technologies, the problem of gracefully degrading performance under heavy load in the presence of resource constraints, or load shedding, has been largely overlooked. CEP is similar to “classical” stream data management, but addresses a substantially different class of queries. This unfortunately renders the load shedding algorithms developed for stream data processing inapplicable. In this paper we study CEP load shedding under various resource constraints. We formalize broad classes of CEP load-shedding scenarios as different optimization problems. We demonstrate an array of complexity results that reveal the hardness of these problems and construct shedding algorithms with performance guarantees. Our results shed some light on the difficulty of developing load-shedding algorithms that maximize utility."
639c6115-8999-4713-9f42-51ef98d9feeb,Information-theoretic active scene exploration,2008,67,"Studies support the need for high resolution imagery to identify persons in surveillance videos. However, the use of telephoto lenses sacrifices a wider field of view and thereby increases the uncertainty of other, possibly more interesting events in the scene. Using zoom lenses offers the possibility of enjoying the benefits of both wide field of view and high resolution, but not simultaneously. We approach this problem of balancing these finite imaging resources - or of exploration vs exploitation - using an information-theoretic approach. We argue that the camera parameters - pan, tilt and zoom - should be set to maximise information gain, or equivalently minimising conditional entropy of the scene model, comprised of multiple targets and a yet unobserved one. The information content of the former is supplied directly by the uncertainties computed using a Kalman filter tracker, while the latter is modelled using a rdquobackgroundrdquo Poisson process whose parameters are learned from extended scene observations; together these yield an entropy for the scene. We support our argument with quantitative and qualitative analyses in simulated and real-world environments, demonstrating that this approach yields sensible exploration behaviours in which the camera alternates between obtaining close-up views of the targets while paying attention to the background, especially to areas of known high activity."
63a2e6b0-21cd-48ee-b849-f01f7463fbc8,An effective hybrid transactional memory system with strong isolation guarantees,2007,367,"We propose signature-accelerated transactional memory (SigTM), ahybrid TM system that reduces the overhead of software transactions. SigTM uses hardware signatures to track the read-set and write-set forpending transactions and perform conflict detection between concurrent threads. All other transactional functionality, including dataversioning, is implemented in software. Unlike previously proposed hybrid TM systems, SigTM requires no modifications to the hardware caches, which reduces hardware cost and simplifies support for nested transactions and multithreaded processor cores. SigTM is also the first hybrid TM system to provide strong isolation guarantees between transactional blocks and non-transactional accesses without additional read and write barriers in non-transactional code.   Using a set of parallel programs that make frequent use of coarse-grain transactions, we show that SigTM accelerates software transactions by 30% to 280%. For certain workloads, SigTM can match the performance of a full-featured hardware TM system, while for workloads with large read-sets it can be up to two times slower. Overall, we show that SigTM combines the performance characteristics and strong isolation guarantees of hardware TM implementations with the low cost and flexibility of software TM systems."
63a9480a-465d-46f5-b47f-b24f8e7b1365,Numerical methods for palindromic eigenvalue problems: Computing the anti‐triangular Schur form,2009,50,"We present structure-preserving numerical methods#R##N#for the eigenvalue problem of complex palindromic pencils.#R##N#Such problems arise in control theory,#R##N#as well as from palindromic linearizations#R##N#of higher degree palindromic matrix polynomials.#R##N#A key ingredient of these methods#R##N#is the development of an appropriate condensed form ---#R##N#the anti-triangular Schur form.#R##N#Ill-conditioned problems with eigenvalues near the unit circle,#R##N#in particular near $\pm 1$, are discussed.#R##N#We show how a combination of unstructured methods#R##N#followed by a structured refinement#R##N#can be used to solve such problems accurately."
63adb293-d5b6-49c7-a69b-707e8c9fede6,Face detection directly from h.264 compressed video with convolutional neural network,2009,6,"Human faces provide a useful cue in indexing video content. In this paper, we propose a novel face detection algorithm based on a convolutional neural network architecture that can rapidly detect human face regions in video sequences encoded by H.264/AVC. By detecting faces directly in the compressed domain, we use the discrete cosine transform (DCT) coefficients in H.264 intra coding as the feature vector for face detection, thus it is not necessary to carry out additional DCT transform during the encoding or decoding process. With the face detector inside the video encoding process, we can adjust the coding parameters adaptively and allocate more resources to the macroblocks corresponding to the face regions. Some experimental results of applying the face detector on the H.264 intra coded images are given to demonstrate the performance of the proposed algorithm."
63ae8b6b-9e18-4fbc-8636-370c88e636f2,Motion imitation and recognition using parametric hidden Markov models,2008,26,"The recognition and synthesis of parametric movements play an important role in human-robot interaction. To understand the whole purpose of an arm movement of a human agent, both its recognition (e. g., pointing or reaching) as well as its parameterization (i. e., where the agent is pointing at) are important. Only together they convey the whole meaning of an action. Similarly, to imitate a movement, the robot needs to select the proper action and parameterize it, e. g., by the relative position of the object that needs to be grasped. We propose to utilize parametric hidden Markov models (PHMMs), which extend the classical HMMs by introducing a joint parameterization of the observation densities, to simultaneously solve the problems of action recognition, parameterization of the observed actions, and action synthesis. The proposed approach was fully implemented on a humanoid robot HOAP-3. To evaluate the approach, we focused on reaching and pointing actions. Even though the movements are very similar in appearance, our approach is able to distinguish the two movement types and discover the parameterization, and is thus enabling both, action recognition and action synthesis. Through parameterization we ensure that the synthesized movements can be applied to different configurations of the external world and are thus suitable for actions that involve the manipulation of objects."
63b094d4-ab5e-450b-b66c-302f1a718ae4,"Vision-Based Finger Detection, Tracking, and Event Identification Techniques for Multi-Touch Sensing and Display Systems",2011,16,"This study presents efficient vision-based finger detection, tracking, and event identification techniques and a low-cost hardware framework for multi-touch sensing and display applications. The proposed approach uses a fast bright-blob segmentation process based on automatic multilevel histogram thresholding to extract the pixels of touch blobs obtained from scattered infrared lights captured by a video camera. The advantage of this automatic multilevel thresholding approach is its robustness and adaptability when dealing with various ambient lighting conditions and spurious infrared noises. To extract the connected components of these touch blobs, a connected-component analysis procedure is applied to the bright pixels acquired by the previous stage. After extracting the touch blobs from each of the captured image frames, a blob tracking and event recognition process analyzes the spatial and temporal information of these touch blobs from consecutive frames to determine the possible touch events and actions performed by users. This process also refines the detection results and corrects for errors and occlusions caused by noise and errors during the blob extraction process. The proposed blob tracking and touch event recognition process includes two phases. First, the phase of blob tracking associates the motion correspondence of blobs in succeeding frames by analyzing their spatial and temporal features. The touch event recognition process can identify meaningful touch events based on the motion information of touch blobs, such as finger moving, rotating, pressing, hovering, and clicking actions. Experimental results demonstrate that the proposed vision-based finger detection, tracking, and event identification system is feasible and effective for multi-touch sensing applications in various operational environments and conditions."
63b129e3-1d5b-435d-ad10-33565a1bf438,An Extension of Ant Colony System to Continuous Optimization Problems,2004,117,"A new method for global minimization of continuous func- tions has been proposed based on Ant Colony Optimization. In contrast with the previous researches on continuous ant-based methods, the pro- posed scheme is purely pheromone-based. The algorithm has been ap- plied to several standard test functions and the results are compared with those of two other meta-heuristics. The overall results are compatible, in good agreement and in some cases even better than the two other meth- ods. In addition the proposed algorithm is much simpler, which is mainly due to its simpler structure. Also it has fewer control parameters, which makes the parameter settings process easier than many other methods."
63b75485-ef6c-490d-ac7c-22c3cceb9d8b,Adaptive Concept Resolution for document representation and its applications in text mining,2015,6,"It is well-known that synonymous and polysemous terms often bring in some noise when we calculate the similarity between documents. Existing ontology-based document representation methods are static so that the selected semantic concepts for representing a document have a fixed resolution. Therefore, they are not adaptable to the characteristics of document collection and the text mining problem in hand. We propose an Adaptive Concept Resolution (ACR) model to overcome this problem. ACR can learn a concept border from an ontology taking into the consideration of the characteristics of the particular document collection. Then, this border provides a tailor-made semantic concept representation for a document coming from the same domain. Another advantage of ACR is that it is applicable in both classification task where the groups are given in the training document set and clustering task where no group information is available. The experimental results show that ACR outperforms an existing static method in almost all cases. We also present a method to integrate Wikipedia entities into an expertedited ontology, namely WordNet, to generate an enhanced ontology named WordNet-Plus, and its performance is also examined under the ACR model. Due to the high coverage, WordNet-Plus can outperform WordNet on data sets having more fresh documents in classification."
63b81286-4331-42e0-b814-aabab39704e0,Detecting and resolving privacy conflicts for collaborative data sharing in online social networks,2011,93,"We have seen tremendous growth in online social networks (OSNs) in recent years. These OSNs not only offer attractive means for virtual social interactions and information sharing, but also raise a number of security and privacy issues. Although OSNs allow a single user to govern access to her/his data, they currently do not provide any mechanism to enforce privacy concerns over data associated with multiple users, remaining privacy violations largely unresolved and leading to the potential disclosure of information that at least one user intended to keep private. In this paper, we propose an approach to enable collaborative privacy management of shared data in OSNs. In particular, we provide a systematic mechanism to identify and resolve privacy conflicts for collaborative data sharing. Our conflict resolution indicates a tradeoff between privacy protection and data sharing by quantifying privacy risk and sharing loss. We also discuss a proof-of-concept prototype implementation of our approach as part of an application in Facebook and provide system evaluation and usability study of our methodology."
63baf5a2-e826-4885-be9d-16cc0e93bf64,Data masking: a secure-covert channel paradigm,2002,18,"It is well known that encryption provides secure channels for communicating entities. However, due to lack of covertness on these channels, an eavesdropper can identify encrypted streams through statistical test and capture them for further cryptanalysis. Hence, the communicating entities can use steganography to achieve covertness. In this paper, we propose a new form of multimedia steganography called data masking. Instead of embedding a secret message into a multimedia object, as in traditional multimedia steganography, we process the entire secret message using an inverse Wiener filter to make it look like a multimedia object itself. Thereby we foil an eavesdropper who is primarily applying statistical tests to detect encrypted communication channels. We show that our approach can potentially give a covert channel capacity, which is an order of magnitude higher than traditional steganography."
63c05012-3e64-4872-88a8-bafc35f23e99,Exploring the neighborhood with dora to expedite software maintenance,2007,122,"Completing software maintenance and evolution tasks for todayâ  s large, complex software systems can be difficult, often requiring considerable time to understand the system well enough to make correct changes. Despite evidence that successful programmers use program structure  as well as  identifier names to explore software, most existing program exploration techniques use either structural  or  lexical identifier information. By using only one type of information, automated tools ignore valuable clues about a developer's intentions - clues critical to the human program comprehension process. In this paper, we present and evaluate a technique that exploits  both  program structure and lexical information to help programmers more effectively explore programs. Our approach uses structural information to focus automated program exploration and lexical information to prune irrelevant structure edges from consideration. For the important program exploration step of expanding from a seed, our experimental results demonstrate that an integrated lexical-and structural-based approach is significantly more effective than a state-of-the-art structural program exploration technique"
