paperId,venueId,venueName
63dcae3d-3bbc-467c-a11f-9aaa2962983a,V559,meeting of the association for computational linguistics
63de39e0-55d0-4736-9010-4d0b7bbda7ac,V82,IEEE MultiMedia
63de967a-1b83-48de-ac6b-5fd5acc8540b,V342,computer and communications security
63df9399-e8fd-4dbc-b6d2-52001d61db7c,V103,IEEE Transactions on Geoscience and Remote Sensing
63e2c954-5a31-4f49-9e07-77afa8854f87,V111,IEEE Transactions on Knowledge and Data Engineering
63e3dd22-c071-46e0-a4fa-f8caa43dbe32,V190,Journal of Electronic Imaging
63e6b6c6-508c-44b6-a425-abe1ee39775c,V472,international conference on data engineering
63e99b50-e1b5-4826-a587-8dc11a0e4622,V634,"systems, man and cybernetics"
63ea9e9e-ab3a-4807-8d9e-b603d480d6d5,V103,IEEE Transactions on Geoscience and Remote Sensing
63eabc96-ce82-43eb-99f8-18c691e59e9d,V195,Journal of Logic and Computation
63ef73ae-7e81-43f1-a41c-28ad11fae6ef,V459,international conference on communications
63f2b30b-7960-47c7-9fce-76e1b808b2b4,V567,modeling analysis and simulation of wireless and mobile systems
63f4ed55-31a2-4a9f-817b-00c7c1697bcf,V96,IEEE Transactions on Communications
63f71b88-26d4-4f12-9d8f-ae3c09d197f7,V121,IEEE Transactions on Software Engineering
63fb6184-b6aa-41e3-a4c7-e67f08dfe4a8,V256,Sensors
64095a38-0b32-4735-bbfd-049d65d5b84c,V108,IEEE Transactions on Information Theory
64097e97-25e1-4c8d-abf9-83410113ef23,V33,Cognitive Science
6412aeff-d7b8-4b57-af8f-eea75e8d8946,V642,usenix technical conference
6415cd8d-15f5-4d8b-9d8d-009056f0cb3f,V550,international world wide web conferences
64164051-fb70-493b-97c3-1e40fefc5d2d,V513,international conference on robotics and automation
6417fa70-d806-418b-80a8-f4c87159dcc9,V40,Computer Vision and Image Understanding
641f6e00-7d44-4952-9c60-ccd1268650ba,V577,networked systems design and implementation
6422adbb-24ae-4e30-8c78-7092a92eba99,V559,meeting of the association for computational linguistics
64264aea-a975-4812-8d71-63ffd4748676,V214,Lecture Notes in Computer Science
6428be1f-632b-4af9-a98b-04c39a592719,V107,IEEE Transactions on Information Forensics and Security
64297a2b-9432-432b-bb7d-c8bb6119613d,V462,international conference on computer communications
6429a14e-51ac-4416-8219-45de593ae022,V462,international conference on computer communications
642c56c9-f67c-4e29-ad38-a136a09655cc,V608,secure web services
642f5305-d03d-4ef5-a226-8a8ffec2dd90,V451,"international conference on acoustics, speech, and signal processing"
64358afe-95d2-4b0e-9d93-95e9fd49971f,V230,Neural Computation
64360d0c-cb2f-4452-b23f-6fb7ccdb3d77,V375,dependable systems and networks
643765a9-e786-4622-9d29-b1a55383f7de,V85,IEEE Signal Processing Letters
64398f88-e68a-4726-b954-48de115eb254,V645,very large data bases
643adaba-e876-433d-9ced-78501924c661,V106,IEEE Transactions on Industrial Electronics
643be804-98ba-4a92-9fe8-0a8cbf548a91,V570,multimedia signal processing
643c4e30-5f16-4a89-b845-8c1b39514045,V157,International Journal of Image and Graphics
643fd43c-d4ae-4884-aea0-8291541018f1,V270,Telecommunication Systems
64405392-2556-4ba3-be29-96f4c6201476,V451,"international conference on acoustics, speech, and signal processing"
6441c01d-2ee7-4c44-a2d8-0506fa0ec762,V74,IEEE Communications Surveys and Tutorials
6441da79-ad7c-463a-a139-89da03e06ae3,V473,international conference on data mining
6444eedc-3dd5-4bad-a13a-034b9e5ac251,V562,mobile ad hoc networking and computing
644dd638-d004-4103-ba65-605f4ba4231b,V83,IEEE Network
644e1d19-4742-4e75-ab3c-8615bdcfd3bd,V13,ACM Transactions on Storage
64515064-ad09-4c36-8d40-b7f7ff8402ea,V222,Medical & Biological Engineering & Computing
6451c228-bb1a-4427-a027-fb38962b8c8b,V113,IEEE Transactions on Multimedia
645e2a78-166c-4270-affd-546cebb77714,V108,IEEE Transactions on Information Theory
646900df-65d4-4497-a8f7-37d5987896a2,V3,ACM Transactions in Embedded Computing Systems
646bb099-a493-4321-a2ab-c0f15b0ea02c,V241,Pattern Recognition
646c2c09-fdf0-4f39-9109-57d5eae61435,V121,IEEE Transactions on Software Engineering
647053e2-1e3d-4cbc-997a-516632eca0ae,V459,international conference on communications
6471f9a3-7c46-4ef0-9206-f19edf13bb33,V127,IEEE Wireless Communications
64833c71-82a2-422f-a72c-e2c305eb51ef,V585,pacific rim international symposium on dependable computing
64841eec-7c00-454d-b89d-4f4d579fb14c,V125,IEEE Transactions on Visualization and Computer Graphics
64859ee4-7e72-4a0e-bb2f-a4ba56cb2358,V559,meeting of the association for computational linguistics
6489ca50-4d43-4522-a5f2-5960a182d01b,V393,empirical methods in natural language processing
648ed016-c096-4cfa-a122-425f985bfcd0,V459,international conference on communications
6492c26b-4825-4d38-a93e-c52cb099445d,V505,international conference on parallel and distributed systems
64a02d33-32f3-43ec-ad62-cb24ef4a8d49,V451,"international conference on acoustics, speech, and signal processing"
64a310fe-0025-4d09-b760-f3b8294a8a92,V331,cluster computing and the grid
64aada3a-fe75-4b3b-863d-f64cceeb1c27,V630,symposium on search based software engineering
64af8b29-a2ce-49fc-b4c1-8a7ef6235a32,V536,international symposium on information theory
64af9303-b97b-4fca-b62a-fefa2d563176,V74,IEEE Communications Surveys and Tutorials
64b366c8-cc6e-4943-a4f5-d864cb5ef0fb,V46,Database
64bb9e69-70ec-4502-a6f5-3f9a1d298fca,V645,very large data bases
64c1ad20-55f0-420c-92df-ee01252caade,V604,rewriting techniques and applications
64c5fd5e-326d-463e-a578-ad2dea2d2085,V227,Multimedia Systems
64c8102a-ca1d-4416-bcd7-e59a877dfe2b,V490,international conference on information technology new generations
64d00c07-8e09-45e2-b899-51136e4a37a9,V459,international conference on communications
64d3de30-376e-4d17-b389-d19b8c460e2e,V550,international world wide web conferences
64d94669-1be1-48b4-b148-e153761d87c1,V336,computational intelligence
64da4727-b46a-4f5b-a534-6cc6164993d9,V100,IEEE Transactions on Control Systems and Technology
64dcd7d0-2170-448f-88f5-c473a7720e2e,V34,Computational Linguistics
64ded595-e479-46da-99cd-721cd0998cec,V96,IEEE Transactions on Communications
64dfb97a-b704-4f97-bf1e-eaabd38a0bff,V176,Journal of Artificial Intelligence Research
64e1cc64-2e5b-4bb5-9fe6-7b21df63ce44,V432,ieee international conference on pervasive computing and communications
64e275cf-bd80-4db4-98bb-6cd202d2a27b,V459,international conference on communications
64ef451c-a61c-4240-bd9a-f6fdcd6d0d5b,V515,international conference on software engineering
64f025a4-1942-4f76-8dc2-f15f0267aaba,V412,global communications conference
64f72f56-6737-4582-aa48-348731985e4b,V525,international parallel and distributed processing symposium
64fa8033-b11d-4f4a-b1b0-5445ce50e0c7,V586,parallel and distributed computing: applications and technologies
64fc2eb1-e8d7-4574-86fd-2cae762ad9f7,V126,IEEE Transactions on Wireless Communications
64ff61b0-aecc-408b-9da4-8f2b5defe143,V152,International Journal of Computer Vision
650438d2-25f8-4274-871d-dcbc4be1b481,V283,acm sigplan symposium on principles and practice of parallel programming
6515ac6c-52b6-43c8-90b0-fefa8fc9c7dc,V412,global communications conference
651936ef-858b-4042-9c6f-19636941b49d,V284,acm special interest group on data communication
651d404f-f4d5-4b06-9f37-e0d3bf7dd7e5,V658,working conference on reverse engineering
651dfcfa-6eb3-4f74-988d-5a79b42243a0,V284,acm special interest group on data communication
651f8666-9f4b-4ca8-9cea-3e3e911c9cd0,V397,european conference on computer vision
6520bb5a-2417-414a-80de-d2058b67b633,V80,IEEE Journal on Selected Areas in Communications
6520efa4-b8ba-40a0-8eb2-6b976929d9bb,V506,international conference on parallel architectures and compilation techniques
652ca64a-46b8-4cc4-90e5-d71de3973201,V137,Image and Vision Computing
652ca8a4-4185-4eda-bdb9-27523479bd27,V116,IEEE Transactions on Parallel and Distributed Systems
6536affd-40ca-44eb-a5aa-f8873eb367da,V349,computer vision and pattern recognition
6538817f-fbb1-4c48-86e2-6eeb54eae0c0,V454,international conference on autonomic and autonomous systems
65390928-d185-4067-80fc-88d8fdc9ba51,V63,Foundations of Computational Mathematics
653c9359-10d2-4dda-9478-2139540d065d,V108,IEEE Transactions on Information Theory
6540a34b-570f-43a9-bcac-5288684bf8bc,V22,Artificial Intelligence
654710d6-79ee-479f-a780-98553ce9770c,V43,Computers in Education
6547e7b2-5481-41fc-a32c-04e8d5833998,V462,international conference on computer communications
6548397a-418e-4e72-a53c-c06bf5db65f5,V578,neural information processing systems
654c174a-cfc5-40d8-9d4e-6619f683e177,V519,international conference on tools with artificial intelligence
654eb9ac-9b54-4919-946a-668270f6e2bd,V91,IEEE Transactions on Autonomous Mental Development
6552a226-3e94-48d4-b97b-cafdcc645e31,V349,computer vision and pattern recognition
655dda0b-d90c-4d21-b943-e1a38df376ab,V102,IEEE Transactions on Evolutionary Computation
655e51d1-f6b0-4ff6-9624-4e4c92b8cfef,V97,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems
65654348-5305-4b51-b3eb-061f0c5ad1e0,V108,IEEE Transactions on Information Theory
6573cd02-1282-4c73-b012-2136c70de8a3,V525,international parallel and distributed processing symposium
6574eb10-27bf-49c1-863f-6f7465a3b12b,V108,IEEE Transactions on Information Theory
6577e908-7346-485b-8b66-9ade6454fdd2,V108,IEEE Transactions on Information Theory
657ecc59-f468-4227-97c1-923cf8445a5b,V80,IEEE Journal on Selected Areas in Communications
65840bc1-3f2b-4546-809b-b098ae7614f9,V67,Frontiers of Computer Science in China
6584e0e8-25fe-451f-afa8-87245d058ec1,V423,high-performance computer architecture
6587a024-1c6f-42fd-a0a9-fee3bb1021f5,V108,IEEE Transactions on Information Theory
6588b7a6-2a78-46d1-b0c3-bb6aeb6ec83d,V525,international parallel and distributed processing symposium
658a5a70-9545-4a41-9dc6-d04bdb0fb23d,V459,international conference on communications
6591e0fc-5812-43eb-b365-efb60bf4fef3,V73,IEEE Communications Magazine
6598357f-235a-432a-b86c-82f9b8077d32,V428,ieee international conference on cloud computing technology and science
659a3b3d-29dc-4cab-8eb1-bdae3d205c72,V120,IEEE Transactions on Signal Processing
659fe0ba-f096-4cee-9d5b-c3665fcea5f6,V199,Journal of Mathematical Imaging and Vision
65a62f8e-4c17-4442-aa57-7614ef8e73ac,V28,Bioinformatics
65a664b7-739d-4022-920a-8b2c60d4bdca,V3,ACM Transactions in Embedded Computing Systems
65a67bc3-d041-4fdb-9e90-aab606815fa1,V183,Journal of Computational Neuroscience
65a8cf2c-56eb-4928-b0df-a400a68a98c5,V209,Journal of the Association for Information Science and Technology
65a958af-18e1-4742-91f2-ed7ab3b5ceb6,V230,Neural Computation
65a9ffde-e338-4291-a078-64d9777098b1,V103,IEEE Transactions on Geoscience and Remote Sensing
65ad816b-4cf0-4072-9e81-fdb8f8cf1160,V455,international conference on autonomic computing
65b1d9bf-9f86-4788-87da-26cc2ac3c0e7,V11,ACM Transactions on Sensor Networks
65b93663-b20e-4aff-b533-9c7a20962866,V38,Computer Graphics Forum
65c2c7eb-7d40-4049-914a-523c7059cf87,V206,Journal of Systems and Software
65c4439f-8652-493b-abe0-ab849526207f,V631,symposium on the theory of computing
65c6f8aa-5146-46e9-bc20-856f27b18337,V567,modeling analysis and simulation of wireless and mobile systems
65c9e836-a935-4f3e-81a5-d9d7c59a9863,V378,digital game and intelligent toy enhanced learning
65cab23f-43df-4099-9b81-bd7b04dfe4af,V70,IEEE Access
65cc2fbb-9e08-47d1-8cce-2561a5a80ec3,V108,IEEE Transactions on Information Theory
65d23d4e-2cd0-4472-89e9-26e8840b0245,V100,IEEE Transactions on Control Systems and Technology
65d32036-f5a2-4f9a-9ded-99698de04f87,V636,text speech and dialogue
65d38251-db7f-40da-a4d6-db1926883573,V505,international conference on parallel and distributed systems
65d432ad-af46-493a-b66e-f4203da50a94,V545,international test conference
65d988a0-b5ad-40e2-8c44-67f6770b3867,V238,Operations Research Letters
65ddfa8c-bef2-4168-8c1c-ac590c03d0c2,V463,international conference on computer communications and networks
65e13a0f-bd58-4e13-8f3f-8f69b9f67e96,V455,international conference on autonomic computing
65e3e385-dea7-4e49-ae6b-31d06b9ed1b2,V28,Bioinformatics
65e733c7-add8-42a4-a14b-29bf0030338a,V469,international conference on conceptual modeling
65eb4b47-a0e7-494e-a66b-3241cd38d12b,V37,Computer Communications
65eccf0c-895a-44e1-957a-eba8d6cbd5fa,V395,euromicro conference on real-time systems
65efbe45-d438-46e5-8047-fa9d7347fa48,V466,international conference on computer vision
65efc120-c72c-4bc4-ba60-ed5364c74c49,V408,foundations of software technology and theoretical computer science
65f03bfc-4b11-4c41-8e0f-8c10cf52d430,V228,Multimedia Tools and Applications
65f2f6eb-a6cd-407f-97d4-54fe4cad8f73,V581,north american chapter of the association for computational linguistics
65f90c89-8bbc-4b71-8957-cecb8996d2d7,V513,international conference on robotics and automation
65f964ac-a398-41c9-9641-85f9de7251cc,V488,international conference on image processing
66038310-6162-46ed-95e4-befd98323e89,V225,Mobile Computing and Communications Review
660d50f7-42d1-4eaf-8211-fea7d2470172,V655,wireless and optical communications networks
66143cd6-c4ce-4c85-ae52-4ffa0c1cd8bc,V94,IEEE Transactions on Circuits and Systems for Video Technology
661982f1-7b53-47e5-ba74-86628ec8921f,V387,electronic and mechanical engineering and information technology
661ab923-1a26-4136-bea9-af291adc306b,V631,symposium on the theory of computing
6620817b-6024-422b-98bd-c0f7acf712ea,V508,international conference on pattern recognition
662083a9-ab68-4c1e-85f3-5a68d0cc8c2d,V515,international conference on software engineering
6624bc63-0a23-40ee-b177-b7331cf9110e,V349,computer vision and pattern recognition
6624c365-32f3-4488-87e8-da517a247f56,V658,working conference on reverse engineering
6628a6f4-edcf-4f58-9b61-2976e36ada58,V412,global communications conference
6630a0df-16b8-4589-a62f-65f1ff1a1839,V625,symposium on discrete algorithms
6634d0e9-2113-4b91-9fd7-7c3b0226139e,V584,pacific rim international conference on artificial intelligence
6637cc25-696d-4ed8-b7da-f07bff049365,V60,Eurasip Journal on Wireless Communications and Networking
6638c525-b4b5-4624-9e59-1e3ebad108b6,V461,international conference on computer aided design
663bb945-3ac2-4d3f-968a-459f36cfb742,V628,symposium on principles of database systems
663bd4cb-22f7-41ec-87e0-bd868823c8d9,V644,vehicular technology conference
663c2895-5bf4-4019-b94f-c10b1d74094b,V120,IEEE Transactions on Signal Processing
6644f686-a427-42c0-866c-1958e29c8c7a,V154,International Journal of Distributed Sensor Networks
664689ff-4fb7-409a-b4e4-a5f48cc89967,V132,IET Biometrics
6646e4b3-bfaa-4ef5-bf4a-b1b672136727,V116,IEEE Transactions on Parallel and Distributed Systems
6649273b-faa9-4d98-aa52-7fd63be9766d,V103,IEEE Transactions on Geoscience and Remote Sensing
6649f01a-5786-4956-a80e-0ee2d2e05a78,V180,Journal of Combinatorial Theory
664a4e95-f3c6-4b50-92d8-87ac7f159397,V536,international symposium on information theory
6651d45a-a160-4a76-b82b-37ca86f17aa0,V412,global communications conference
6655c73f-98d2-48a9-9955-58ebbdb193d0,V37,Computer Communications
66599a77-7fec-4aa1-8260-5a417f7fbc89,V72,IEEE Communications Letters
665e9740-f41d-41dc-ada5-520aee662be2,V466,international conference on computer vision
665fc8f1-89ef-4e7d-a887-29b62683ef1e,V441,"information sciences, signal processing and their applications"
66622485-20ba-4864-8808-a20beb41e6bf,V364,conference on software maintenance and reengineering
6667d7b1-3916-4256-980c-1efe1e3b6b5e,V412,global communications conference
6668293e-ac6b-4ec8-9848-41772881bb54,V329,canadian conference on computer and robot vision
666a2009-7f76-4a5d-b161-78b03eb88383,V96,IEEE Transactions on Communications
666b4e9d-1550-4f02-8e32-28968965b0a1,V541,international symposium on object/component/service-oriented real-time distributed computing
666c0a78-4800-449e-b931-89293c2aff8c,V24,Artificial Life
667989ba-d4e4-4724-b08f-a16e2ff2d5ac,V151,International Journal of Computer Science & Applications
667c9456-0f01-462c-ad92-516041f0d0e6,V503,international conference on networks
667d2d15-0e2a-4211-a521-95178914bac8,V50,Educational Technology & Society
667db4c6-373a-4990-9e9d-b9b2d220676e,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
6681fd31-4d62-4392-9029-7472f803b011,V406,foundations of computer science
6684f7ed-f42c-4cdb-9c18-52d5642b23fd,V479,international conference on embedded networked sensor systems
6687c603-9db9-4cc2-b526-c1fc3c5d7853,V264,"Software Testing, Verification & Reliability"
668b7777-b590-4af7-b313-263db9ddf3ba,V126,IEEE Transactions on Wireless Communications
668ebab8-ef22-41ed-b1d1-0bf0fb13d4ec,V499,international conference on multimedia and expo
668ef39b-6122-4802-9090-6c93f6853e12,V451,"international conference on acoustics, speech, and signal processing"
66902867-28ba-48c3-8a89-696ee140f739,V120,IEEE Transactions on Signal Processing
6691ba68-881e-414c-ad7a-89a86107418e,V303,arXiv: Computer Science and Game Theory
66947e74-0491-4cb8-a5da-6333660996f9,V462,international conference on computer communications
66964ab6-7bfd-4da4-a543-93e8be3acd1c,V526,international performance computing and communications conference
6697297c-6014-4d12-98cf-c237a2b52769,V176,Journal of Artificial Intelligence Research
66a0fd8d-6255-4c9b-8114-3e6092fd9de4,V411,genetic and evolutionary computation conference
66b04413-78d1-4c84-9fc7-1147ef9242e8,V329,canadian conference on computer and robot vision
66b71c23-56d5-486e-9a0c-fab69c443b8c,V72,IEEE Communications Letters
66b84b38-e712-404c-8fa7-99d37c5d9381,V451,"international conference on acoustics, speech, and signal processing"
66b84c3f-fc44-41a6-a88a-7aca2e2a9e17,V124,IEEE Transactions on Very Large Scale Integration Systems
66c1190c-e40e-4814-9ac0-fe3607ceee57,V221,Mathematics of Operations Research
66c7f4cd-e2fb-481e-8884-e58b9da9fa50,V281,acm ieee international conference on mobile computing and networking
66cf7257-a53e-4afb-8eee-8c108003de53,V459,international conference on communications
66d033c4-7d3c-4e06-8d5e-f1841d4d5c3b,V581,north american chapter of the association for computational linguistics
66d0b18e-c052-4c23-b262-73acc9d32814,V561,mining software repositories
66d35a60-3259-4981-8165-ca90ddb44259,V284,acm special interest group on data communication
66d7227f-943e-4371-a3af-da016cef17d2,V463,international conference on computer communications and networks
66d85710-332c-4be0-aed8-e9d52f4b2acf,V507,international conference on parallel processing
66d90c49-14df-4cf6-b71e-81ebd8a22286,V116,IEEE Transactions on Parallel and Distributed Systems
66dbe78b-2218-4ffa-817a-149a567d3560,V508,international conference on pattern recognition
66dd930e-8a46-49f2-8870-bdad246f007e,V74,IEEE Communications Surveys and Tutorials
66df5878-8c5a-4b6e-ae9d-7eb894311a10,V217,Manufacturing & Service Operations Management
66e30f11-54a6-482b-963a-66743a0aa0be,V521,international conference on web services
66e434f1-99cb-495e-9831-ba169068344c,V478,international conference on education technology and computer
66ea4452-1810-493b-8897-9586b1cde0c9,V230,Neural Computation
66eb9c2f-69bb-4cca-8649-85b888967711,V99,IEEE Transactions on Consumer Electronics
66ec795f-77a2-419d-80e4-664152e037b3,V427,ieee international conference on automatic face and gesture recognition
66ecd355-99d3-4db2-bca1-8a12fcf484c2,V520,international conference on ultra modern telecommunications
66ece1ea-e7d2-41f6-b762-a70b2f025877,V644,vehicular technology conference
66ed1f2a-7baa-4d01-ae7f-6a1e25c3613e,V559,meeting of the association for computational linguistics
66f3ee4a-5403-4f30-a82e-3e6bc855c771,V32,Cluster Computing
66faa499-c915-451d-817e-6ccfe3e5cc74,V536,international symposium on information theory
670624a2-0514-4aa0-80c6-f46961c5c88d,V186,Journal of Computer Assisted Learning
670ed333-8427-4b69-b68b-8c4d744cafa7,V113,IEEE Transactions on Multimedia
670f1b8d-965e-4650-8b2e-65d0ecb9b697,V202,Journal of Networks
6710bebe-4c25-43dd-950c-7711900e3fec,V179,Journal of Cognitive Neuroscience
6711b14b-6ef7-4a83-9238-29b413397b66,V488,international conference on image processing
6712bf7f-ddcb-4675-b905-306a635b17a8,V114,IEEE Transactions on Network and Service Management
67152137-8633-4bb6-8dab-876b9175ffc2,V366,cooperative information systems
67192e0a-f189-4d68-bfd4-b1a395be6427,V299,ambient intelligence
6719ceba-5d3e-4119-97c2-87abdf7921a1,V463,international conference on computer communications and networks
671e5d42-1d88-4e24-9b2f-ac6c5e73db2a,V497,international conference on management of data
671e9008-5613-4b32-a991-0a9bd1c02ca4,V656,wireless communications and networking conference
671ef7cf-c562-4bb1-93b8-e193dd537663,V212,Ksii Transactions on Internet and Information Systems
671fbd03-2eed-439e-b885-e00e473bea42,V284,acm special interest group on data communication
67222bf8-3946-47bf-aec9-2f75a8365497,V488,international conference on image processing
67295724-ea11-43d6-9c78-54c216bcb059,V627,symposium on operating systems principles
672be37f-7ae9-4496-b9ad-715331ed65ce,V420,high performance distributed computing
673211bd-b35d-48fb-a271-dc7e7dd19ffa,V434,ieee symposium on security and privacy
6732dc79-d6c1-45ea-9cdd-b85fae8b09e4,V550,international world wide web conferences
67334f85-c8a6-40b0-a48a-a1bcf4526033,V92,IEEE Transactions on Broadcasting
673f001c-8674-4260-b0dc-3100a5a019e6,V197,Journal of Machine Learning Research
6743af74-1658-49c6-a390-41bab7475cf1,V60,Eurasip Journal on Wireless Communications and Networking
6745f93c-bec1-4c70-aa5b-3fa565daa16a,V508,international conference on pattern recognition
67494f99-b372-4ade-9988-726b98494d6c,V656,wireless communications and networking conference
67497a64-a08f-4e8f-a240-9e2560bc8231,V154,International Journal of Distributed Sensor Networks
6749957e-354f-4820-947d-9fc4e2e782bc,V499,international conference on multimedia and expo
674dd583-48ee-4141-a850-94d0e31b0161,V170,"International Journal of Wavelets, Multiresolution and Information Processing"
674f1bbe-df74-4888-91f4-534720518424,V645,very large data bases
675080cf-490b-46c4-aecb-d899482a9c13,V559,meeting of the association for computational linguistics
675435c3-b55a-430a-af13-59355be8b2b1,V214,Lecture Notes in Computer Science
67576e85-f68f-4570-8f9b-26671d3a4bc6,V257,Siam Journal on Financial Mathematics
675a8695-5970-4429-950e-b1405af6e8ba,V508,international conference on pattern recognition
67635d0e-696e-4674-9028-c22b00c648b7,V459,international conference on communications
676c2ce7-cd82-4c19-bbb4-d53a5686558b,V126,IEEE Transactions on Wireless Communications
676dd5c1-e1c8-420a-91e3-e08eb13a1f25,V248,Queueing Systems
6774b9b4-de01-4033-9a83-bfb36f76198f,V259,Signal Processing-image Communication
677604ae-67f8-4554-ac11-96d9266c14dd,V38,Computer Graphics Forum
677a67f2-98bd-41dc-83ce-4db66b7d45b8,V50,Educational Technology & Society
677c74f7-6814-48be-b2b3-c8b4aadb9da0,V572,network and operating system support for digital audio and video
678084b5-e14e-4532-a8e4-5bad0705e8da,V349,computer vision and pattern recognition
67808bf7-6a9f-473e-ada8-6b7184cbd793,V293,advanced video and signal based surveillance
678a8480-9415-449f-afc9-2b0df3c7e6e2,V536,international symposium on information theory
678b7851-e0c0-4546-99c9-420725b3e457,V559,meeting of the association for computational linguistics
679415b6-64e4-49c6-bcfd-b6a2531b6eaa,V110,IEEE Transactions on Intelligent Transportation Systems
6796a853-ee06-40cc-acc1-b934023d68bf,V600,rapid system prototyping
679d09c0-ad8f-4c66-9d9e-5084865cd800,V514,international conference on semantic computing
67a070e2-65f5-4e4a-9a39-f13c50ed7b7a,V80,IEEE Journal on Selected Areas in Communications
67adb224-8dfa-420d-9e55-8197664a5ef6,V525,international parallel and distributed processing symposium
67af1624-8ab9-4572-8c50-9d914849b23d,V126,IEEE Transactions on Wireless Communications
67b042e0-a460-48e1-8e77-992befc4864b,V62,Finance and Stochastics
67b2781c-2c9a-4ca4-a4a5-fee6c9f8b503,V660,workshop on applications of computer vision
67b2d64f-0990-49b2-a347-30f2aa503cf7,V22,Artificial Intelligence
67bb31a4-f960-4806-8e22-7950db3325b6,V137,Image and Vision Computing
67c2c309-d913-4773-9e7f-5283f00ebc14,V601,real time systems symposium
67c686ae-046a-46bc-92ed-3c8041a3c5c5,V115,IEEE Transactions on Neural Networks
67c801a5-2998-4623-b29a-78809cfc3b53,V445,intelligent robots and systems
67ca2c29-4a64-4991-be4b-1c4d449c1578,V580,"new technologies, mobility and security"
67ca7453-ac16-4fac-826a-2162e42bf711,V445,intelligent robots and systems
67ca8a40-3bf3-49fc-8e66-e91dd274c8f2,V556,many-task computing on grids and supercomputers
67cfb6a4-846a-4f7d-9fca-1fc9337663cd,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
67d49739-01bb-432c-9c81-8185ab44d5ba,V393,empirical methods in natural language processing
67d90bdd-fae4-4b6d-b45b-00c6e958028c,V115,IEEE Transactions on Neural Networks
67de07dd-357b-4a3c-a13a-648261538c61,V70,IEEE Access
67dfd4fd-0999-4bdb-bae4-0c46dcb48467,V474,international conference on database theory
67e1296f-5870-4927-8ae2-45734a411078,V510,international conference on principles of distributed systems
67e40050-ea76-46de-b721-5288b0dbefb9,V510,international conference on principles of distributed systems
67eb12c2-4923-4ceb-b57a-14acf4fbb694,V515,international conference on software engineering
67f7f689-d4c1-48ce-bc72-1d7dad36b186,V383,distributed applications and interoperable systems
67f98d58-08fe-45b6-9071-2f9f9182c480,V534,international symposium on computers and communications
6806c935-f892-4036-82f1-894265f55699,V322,aspect-oriented software development
68086360-443f-403f-8638-43a749580e1d,V641,usenix conference on file and storage technologies
6809337d-b7fa-4270-b0be-e5be4405e5ee,V113,IEEE Transactions on Multimedia
680aa776-188a-4358-82ec-34b575859b86,V499,international conference on multimedia and expo
6814d055-3d5e-4a79-bb65-fd9dc78d07e7,V451,"international conference on acoustics, speech, and signal processing"
6819295b-2d9e-41f4-b8d6-3577c3858c78,V40,Computer Vision and Image Understanding
6819fbad-2330-4440-bd71-67014c5e7255,V103,IEEE Transactions on Geoscience and Remote Sensing
681c10c0-b76e-4e5f-896a-7f926142789b,V476,international conference on distributed smart cameras
68207ea5-4974-43be-9789-90a37f2d907c,V72,IEEE Communications Letters
6820b9d6-39ef-4689-8bf4-70b085052998,V288,ad hoc networks
68270947-60ea-4e52-a3fe-86e13521dc7d,V278,Wireless Personal Communications
68296479-20af-4fd7-bd49-413bbe57f0a0,V150,International Journal of Communication Systems
682b3698-baed-4ad2-94cf-2b135d071e26,V370,data compression conference
682b6fc3-11e9-40ba-9c44-1be90f71176a,V459,international conference on communications
683a9282-9835-4fad-bd68-49593e9682ee,V230,Neural Computation
683ae7e2-5c8f-4c09-bf58-30de5219695d,V96,IEEE Transactions on Communications
683b7455-7b63-4028-81c6-30205a67c8b0,V348,computer software and applications conference
683fff44-c2e1-4801-9728-473a44cfc370,V126,IEEE Transactions on Wireless Communications
68468170-9075-4d49-9ce5-2b1c4f1f8cbb,V130,IEICE Transactions on Communications
6848c432-5ceb-4af2-b438-0ec4d75638aa,V444,intelligent information systems
6849dbcc-ec06-4e1a-9420-2d3cba9153c7,V427,ieee international conference on automatic face and gesture recognition
684ee6b0-bea9-4b9e-b8c9-71132d2c64c5,V472,international conference on data engineering
68533863-5a3e-470b-bf66-24faa7e0eb27,V38,Computer Graphics Forum
6853481f-b737-40c6-b4ff-fbf7c800e177,V331,cluster computing and the grid
68654c32-678f-43bc-a020-1143cf93d0ce,V194,Journal of Internet Services and Applications
68659590-c968-4af8-93cb-18355ba7fc12,V634,"systems, man and cybernetics"
6867a150-104e-4722-8bd8-fdbec0e4c2ab,V534,international symposium on computers and communications
6868fbbd-20f9-4f48-b617-1bef3250fcac,V359,conference on information sciences and systems
68694222-b04f-46fb-95e5-1b1153a9f3e3,V409,frontier of computer science and technology
686b6050-1bf3-4028-81f1-6cfb6869ac34,V645,very large data bases
6871f6e1-be07-4150-95d7-25da3301e310,V190,Journal of Electronic Imaging
687df394-2f5b-4ce1-add2-a488314e9b1c,V278,Wireless Personal Communications
687e23e4-3518-496b-8103-549d92652944,V120,IEEE Transactions on Signal Processing
687f8a23-cf0f-47fa-8de6-a2632bcf8efc,V499,international conference on multimedia and expo
688172d9-f218-4db4-a9c2-90f230e6188a,V108,IEEE Transactions on Information Theory
